id_leitura;data_leitura;id_sensor;tipo_equipamento;temp_ambiente;temp_processo;rotacao_rpm;pressao_hidraulica_bar;vibracao_acumulada;status_falha;alerta_fadiga_material;alerta_sobreaquecimento;alerta_pressao_critica;alerta_sobrecarga_eixo;alerta_falha_eletronica;observacoes_operador
4417;02/07/2024 23:59;M19276;M;3026;3104;15320;361;77;0;0;0;0;0;0;
4418;03/07/2024 00:59;L51597;L;3026;3104;13650;;80;1;0;10;10;0;0;
4419;03/07/2024 01:59;L51598;L;3026;3103;16420;332;82;0;0;0;0;0;0;
4420;03/07/2024 02:59;M19279;M;3026;3102;26760;108;84;1;0;0;10;0;0;
4421;03/07/2024 03:59;H33834;H;3026;3102;18730;213;87;0;0;0;0;0;0;
4422;03/07/2024 04:59;L51601;L;3026;3102;13250;624;92;1;0;10;0;0;0;
4423;03/07/2024 05:59;M19282;medium;3026;3102;21570;172;94;0;0;0;0;0;0;
4424;03/07/2024 06:59;M19283;M;3026;3102;15630;390;97;0;0;0;0;0;0;
4425;03/07/2024 07:59;M19284;M;3026;3102;16310;310;100;0;0;0;0;0;0;
4426;03/07/2024 08:59;L51605;L;3025;3102;15470;369;103;0;0;0;0;0;0;
4427;03/07/2024 09:59;L51606;L;3026;3103;14790;404;105;0;0;0;0;0;0;
4428;03/07/2024 10:59;M19287;M;3024;3101;13790;489;107;1;0;10;0;0;0;
4429;03/07/2024 11:59;L51608;L;3024;3101;19060;212;110;0;0;0;0;0;0;
4430;03/07/2024 12:59;M19289;M;3023;3101;17310;334;112;0;0;0;0;0;0;
4431;03/07/2024 13:59;H33844;H;3023;3101;16880;304;115;0;0;0;0;0;0;
4432;03/07/2024 14:59;H33845;H;3023;3102;14430;546;120;0;0;0;0;0;0;
4433;03/07/2024 15:59;L51612;L;3024;3102;14450;464;125;0;0;0;0;0;0;
4434;03/07/2024 16:59;H33847;H;3024;3102;14350;449;127;0;0;0;0;0;0;
4435;03/07/2024 17:59;L51614;L;3024;3101;15560;329;132;0;0;0;0;0;0;
4436;03/07/2024 18:59;L51615;L;3023;3101;13210;527;134;1;0;10;0;0;0;
4437;03/07/2024 19:59;M19296;M;3024;3101;15770;358;136;0;0;0;0;0;0;
4438;03/07/2024 20:59;L51617;L;3024;3102;15780;312;139;0;0;0;0;0;0;
4439;03/07/2024 21:59;L51618;L;3024;3101;14180;523;141;0;0;0;0;0;0;Verificar vibração
4440;03/07/2024 22:59;M19299;M;3024;3102;13920;558;143;0;0;0;0;0;0;
4441;03/07/2024 23:59;L51620;L;3025;3103;14460;440;146;0;0;0;0;0;0;
4442;04/07/2024 00:59;L51621;L;3025;3102;13290;506;148;1;0;10;0;0;0;Verificar vibração
4443;04/07/2024 01:59;L51622;L;3025;3102;15630;348;150;0;0;0;0;0;0;
4444;04/07/2024 02:59;L51623;L;3025;3103;14050;574;152;0;0;0;0;0;0;
4445;04/07/2024 03:59;L51624;L;3024;3102;22240;160;154;0;0;0;0;0;0;
4446;04/07/2024 04:59;L51625;L;3025;3102;17160;299;156;0;0;0;0;0;0;
4447;04/07/2024 05:59;L51626;L;3025;3103;15840;355;158;0;0;0;0;0;0;
4448;04/07/2024 06:59;M19307;M;3025;3103;14880;418;160;0;0;0;0;0;0;
4449;04/07/2024 07:59;L51628;L;3024;3103;13740;512;163;1;0;10;0;0;0;
4450;04/07/2024 08:59;M19309;M;3024;3103;13780;543;165;1;0;10;0;0;0;
4451;04/07/2024 09:59;L51630;L;3025;3103;15510;373;168;0;0;0;0;0;0;
4452;04/07/2024 10:59;L51631;L;3025;3103;15490;409;170;0;0;0;0;0;0;
4453;04/07/2024 11:59;M19312;M;3025;3103;14470;392;172;0;0;0;0;0;0;
4454;04/07/2024 12:59;L51633;L;3024;3102;14000;537;175;0;0;0;0;0;0;
4455;04/07/2024 13:59;L51634;L;3024;3101;14010;488;177;0;0;0;0;0;0;
4456;04/07/2024 14:59;H33869;H;3024;3101;15970;289;179;0;0;0;0;0;0;Verificar vibração
4457;04/07/2024 15:59;L51636;L;3023;3101;14870;460;184;0;0;0;0;0;0;
4458;04/07/2024 16:59;M19317;M;3025;3103;17100;273;186;0;0;0;0;0;0;
4459;04/07/2024 17:59;L51638;L;3026;3104;14780;477;189;0;0;0;;0;0;Verificar vibração
4460;04/07/2024 18:59;L51639;L;3026;3104;17430;263;191;0;0;0;0;0;0;
4461;04/07/2024 19:59;L51640;L;3026;3105;15960;328;193;0;0;0;0;0;0;
4462;04/07/2024 20:59;L51641;L;3027;3105;16420;308;195;0;0;0;0;0;0;
4463;04/07/2024 21:59;L51642;L;3027;3105;12630;678;197;1;0;10;0;1;0;
4464;04/07/2024 22:59;L51643;L;3028;3106;20160;199;199;0;0;0;0;0;0;
4465;04/07/2024 23:59;L51644;L;3028;3106;16710;305;201;0;0;0;0;0;0;
4466;05/07/2024 00:59;L51645;L;3028;3106;14040;432;203;0;0;0;0;0;0;
4467;05/07/2024 01:59;L51646;L;3028;3106;14700;411;205;0;0;0;0;0;0;
4468;05/07/2024 02:59;L51647;L;3028;3106;16170;379;207;0;0;0;0;0;0;
4469;05/07/2024 03:59;L51648;L;3027;3105;17250;290;209;0;0;0;0;0;0;
4470;05/07/2024 04:59;L51649;L;3027;3105;14460;409;211;1;10;0;;0;0;
4471;05/07/2024 05:59;L51650;L;3027;3106;15640;343;0;0;0;0;0;0;0;
4472;05/07/2024 06:59;L51651;low;3028;3106;16700;291;2;0;0;0;0;0;0;
4473;05/07/2024 07:59;L51652;L;3027;3106;15010;487;4;0;0;0;0;0;0;
4474;05/07/2024 08:59;L51653;L;3027;3105;15510;359;6;0;0;0;0;0;0;
4475;05/07/2024 09:59;L51654;L;3027;3105;15630;350;8;0;0;0;0;0;0;
4476;05/07/2024 10:59;L51655;L;3027;3105;13510;418;10;1;0;10;0;0;0;
4477;05/07/2024 11:59;L51656;L;3026;3104;14150;521;12;0;0;0;0;0;0;
4478;05/07/2024 12:59;L51657;L;3026;3103;16470;342;14;0;0;0;0;0;0;
4479;05/07/2024 13:59;L51658;L;3025;3102;14770;416;16;0;0;0;0;0;0;
4480;05/07/2024 14:59;L51659;L;3026;3102;19230;215;18;0;0;0;0;0;0;
4481;05/07/2024 15:59;H33894;H;3027;3104;13050;552;20;1;0;10;0;0;0;
4482;05/07/2024 16:59;M19341;M;3026;3104;15440;351;25;0;0;0;0;0;0;
4483;05/07/2024 17:59;H33896;H;3027;3105;15680;369;28;0;0;0;0;0;0;
4484;05/07/2024 18:59;L51663;L;3027;3104;14890;427;33;0;0;0;0;0;0;
4485;05/07/2024 19:59;M19344;M;3026;3104;14510;431;35;0;0;0;0;0;0;
4486;05/07/2024 20:59;L51665;L;3027;3104;15420;357;38;0;0;0;0;0;0;
4487;05/07/2024 21:59;M19346;M;3026;3105;19650;;40;0;0;0;0;0;0;
4488;05/07/2024 22:59;L51667;L;3025;3105;14360;365;43;0;0;0;0;0;0;
4489;05/07/2024 23:59;M19348;M;3025;3104;15090;376;45;0;0;0;0;0;0;
4490;06/07/2024 00:59;L51669;L;3025;3104;14870;402;48;0;0;0;0;0;0;
4491;06/07/2024 01:59;L51670;L;3025;3104;19670;203;50;0;0;0;0;0;0;
4492;06/07/2024 02:59;H33905;H;3026;3104;14090;533;52;0;0;0;0;0;0;Verificar vibração
4493;06/07/2024 03:59;M19352;M;3026;3105;14200;564;57;0;0;0;0;0;0;Verificar vibração
4494;06/07/2024 04:59;L51673;L;3027;3105;15110;377;60;0;0;0;0;0;0;
4495;06/07/2024 05:59;H33908;H;3026;3104;16490;301;62;0;0;0;0;0;0;
4496;06/07/2024 06:59;L51675;L;3026;3104;13590;572;67;1;0;10;0;0;0;
4497;06/07/2024 07:59;M19356;M;3025;3104;16050;360;69;0;0;0;0;0;0;
4498;06/07/2024 08:59;L51677;L;3025;3103;15230;360;72;0;0;0;0;0;0;
4499;06/07/2024 09:59;H33912;H;3026;3104;16140;360;74;0;0;0;0;0;0;
4500;06/07/2024 10:59;H33913;H;3026;3103;17210;274;79;0;0;0;0;0;0;
4501;06/07/2024 11:59;L51680;L;3026;3104;16380;362;84;0;0;0;0;0;0;
4502;06/07/2024 12:59;L51681;L;3025;3102;13070;540;86;1;0;10;0;0;0;
4503;06/07/2024 13:59;L51682;L;3024;3102;16420;283;88;0;0;0;0;0;0;
4504;06/07/2024 14:59;M19363;M;3025;3102;17510;;90;0;0;0;0;0;0;
4505;06/07/2024 15:59;L51684;L;3024;3101;16450;316;93;0;0;0;0;0;0;
4506;06/07/2024 16:59;L51685;L;3024;3101;14260;468;95;0;0;0;0;0;0;
4507;06/07/2024 17:59;M19366;M;3024;3101;15200;366;97;0;0;0;0;0;0;
4508;06/07/2024 18:59;L51687;L;3024;3101;17090;;100;0;0;0;0;0;0;
4509;06/07/2024 19:59;L51688;L;3024;3100;14260;466;102;0;0;0;0;0;0;
4510;06/07/2024 20:59;L51689;L;3024;3101;14290;437;104;0;0;0;0;0;0;
4511;06/07/2024 21:59;L51690;L;3024;3102;13460;624;106;1;0;10;0;0;0;
4512;06/07/2024 22:59;L51691;L;3025;3102;14540;430;108;0;0;0;0;0;0;
4513;06/07/2024 23:59;M19372;M;3025;3103;14110;495;110;0;0;0;0;0;0;
4514;07/07/2024 00:59;L51693;L;3024;3103;19000;244;113;0;0;0;0;0;0;
4515;07/07/2024 01:59;L51694;L;3024;3103;14790;362;115;0;0;0;0;0;0;
4516;07/07/2024 02:59;L51695;L;3025;3104;14150;482;117;0;0;0;0;0;0;
4517;07/07/2024 03:59;L51696;L;3025;3103;15390;390;119;0;0;0;0;0;0;
4518;07/07/2024 04:59;L51697;L;3024;3103;15200;316;121;0;0;0;0;0;0;
4519;07/07/2024 05:59;L51698;L;3024;3103;14800;458;123;0;0;0;0;0;0;
4520;07/07/2024 06:59;L51699;L;3024;3104;16660;;125;0;0;0;0;0;0;
4521;07/07/2024 07:59;L51700;low;3024;3104;14560;476;127;0;0;0;0;0;0;
4522;07/07/2024 08:59;L51701;L;3024;3104;18650;239;129;0;0;0;0;0;0;
4523;07/07/2024 09:59;M19382;M;3025;3105;19180;216;131;0;0;0;0;0;0;
4524;07/07/2024 10:59;L51703;L;3025;3104;14880;484;134;0;0;0;;0;0;
4525;07/07/2024 11:59;M19384;M;3025;3105;15270;388;136;0;0;0;0;0;0;
4526;07/07/2024 12:59;M19385;M;3024;3104;14630;422;139;0;0;0;0;0;0;
4527;07/07/2024 13:59;L51706;L;3024;3104;15210;385;142;0;0;0;0;0;0;
4528;07/07/2024 14:59;M19387;M;3024;3105;13720;457;144;1;0;10;0;0;0;Verificar vibração
4529;07/07/2024 15:59;L51708;L;3025;3105;15070;395;147;0;0;0;0;0;0;
4530;07/07/2024 16:59;M19389;M;3024;3104;15860;343;149;0;0;0;0;0;0;
4531;07/07/2024 17:59;L51710;L;3025;3104;14870;420;152;0;0;0;0;0;0;
4532;07/07/2024 18:59;L51711;L;3025;3105;15200;412;154;0;0;0;0;0;0;
4533;07/07/2024 19:59;H33946;H;3025;3104;14220;419;156;0;0;0;0;0;0;
4534;07/07/2024 20:59;M19393;M;3024;3103;13750;525;161;1;0;10;0;0;0;
4535;07/07/2024 21:59;L51714;L;3024;3102;16330;280;164;0;0;0;0;0;0;Verificar vibração
4536;07/07/2024 22:59;L51715;L;3024;3102;15030;362;166;0;0;0;0;0;0;
4537;07/07/2024 23:59;L51716;L;3024;3102;13510;451;168;1;0;10;0;0;0;
4538;08/07/2024 00:59;L51717;L;3023;3102;15480;353;170;0;0;0;0;0;0;
4539;08/07/2024 01:59;L51718;L;3024;3103;19230;233;172;0;0;0;0;0;0;
4540;08/07/2024 02:59;L51719;L;3025;3103;15920;326;174;0;0;0;0;0;0;
4541;08/07/2024 03:59;M19400;M;3025;3104;15800;356;176;0;0;0;0;0;0;
4542;08/07/2024 04:59;L51721;L;3025;3104;14270;468;179;0;0;0;0;0;0;
4543;08/07/2024 05:59;M19402;M;3025;3104;15810;327;181;0;0;0;0;0;0;
4544;08/07/2024 06:59;M19403;M;3026;3105;15420;399;184;0;0;0;0;0;0;
4545;08/07/2024 07:59;L51724;L;3025;3104;13490;551;187;1;0;10;0;0;0;
4546;08/07/2024 08:59;L51725;L;3025;3105;14630;430;189;0;0;0;0;0;0;
4547;08/07/2024 09:59;M19406;M;3025;3104;14290;;191;0;0;0;0;0;0;
4548;08/07/2024 10:59;M19407;M;3025;3104;14510;536;194;0;0;0;0;0;0;
4549;08/07/2024 11:59;L51728;low;3026;3105;15110;372;197;0;0;0;0;0;0;
4550;08/07/2024 12:59;L51729;L;3026;3106;15490;375;199;0;0;0;0;0;0;Verificar vibração
4551;08/07/2024 13:59;M19410;M;3025;3105;15070;402;201;0;0;0;0;0;0;Verificar vibração
4552;08/07/2024 14:59;M19411;M;3026;3105;15240;;204;0;0;0;0;0;0;
4553;08/07/2024 15:59;M19412;M;3027;3105;18800;227;207;0;0;0;0;0;0;
4554;08/07/2024 16:59;L51733;L;3026;3105;14610;454;0;0;0;0;0;0;0;
4555;08/07/2024 17:59;L51734;L;3026;3105;17480;282;2;0;0;0;0;0;0;
4556;08/07/2024 18:59;L51735;L;3027;3106;16900;267;4;0;0;0;0;0;0;Verificar vibração
4557;08/07/2024 19:59;M19416;M;3027;3106;13490;512;6;1;0;10;0;0;0;
4558;08/07/2024 20:59;L51737;L;3027;3106;16860;263;9;0;0;0;0;0;0;
4559;08/07/2024 21:59;L51738;L;3027;3107;13690;475;11;1;0;10;0;0;0;
4560;08/07/2024 22:59;L51739;L;3027;3107;14330;437;13;0;0;0;0;0;0;
4561;08/07/2024 23:59;L51740;L;3027;3107;15970;419;15;0;0;0;0;0;0;
4562;09/07/2024 00:59;L51741;L;3029;3108;16100;322;17;0;0;0;0;0;0;
4563;09/07/2024 01:59;L51742;L;3027;3107;13980;577;19;0;0;0;0;0;0;
4564;09/07/2024 02:59;L51743;L;3027;3107;19770;;21;0;0;0;0;0;0;
4565;09/07/2024 03:59;L51744;L;3028;3108;15160;395;23;0;0;0;0;0;0;
4566;09/07/2024 04:59;H33979;H;3027;3108;12750;550;25;1;0;10;0;0;0;
4567;09/07/2024 05:59;L51746;L;3028;3108;14020;505;30;0;0;0;0;0;0;
4568;09/07/2024 06:59;M19427;M;3028;3108;14510;447;32;0;0;0;0;0;0;
4569;09/07/2024 07:59;M19428;M;3027;3108;15550;361;35;0;0;0;0;0;0;
4570;09/07/2024 08:59;L51749;L;3028;3109;16360;350;38;0;0;0;0;0;0;
4571;09/07/2024 09:59;L51750;L;3028;3109;13120;522;40;1;0;10;0;0;0;
4572;09/07/2024 10:59;L51751;L;3028;3109;17080;298;42;0;0;0;0;0;0;
4573;09/07/2024 11:59;M19432;M;3029;3110;15560;365;44;0;0;0;0;0;0;
4574;09/07/2024 12:59;H33987;H;3028;3110;14360;435;47;0;0;0;0;0;0;
4575;09/07/2024 13:59;M19434;M;3029;3110;14020;407;52;0;0;0;0;0;0;
4576;09/07/2024 14:59;M19435;M;3029;3110;14370;499;55;0;0;0;0;0;0;
4577;09/07/2024 15:59;M19436;M;3029;3111;19260;218;58;0;0;0;0;0;0;
4578;09/07/2024 16:59;L51757;L;3030;3112;18000;237;61;0;0;0;0;0;0;
4579;09/07/2024 17:59;L51758;L;3030;3112;16410;326;63;0;0;0;0;0;0;
4580;09/07/2024 18:59;L51759;L;3030;3112;13740;482;65;1;0;10;0;0;0;Verificar vibração
4581;09/07/2024 19:59;L51760;L;3030;3112;14940;370;67;0;0;0;0;0;0;
4582;09/07/2024 20:59;L51761;L;3030;3112;16010;329;69;0;0;0;0;0;0;
4583;09/07/2024 21:59;L51762;L;3029;3112;16340;369;71;0;0;0;0;0;0;
4584;09/07/2024 22:59;M19443;M;3029;3112;14670;377;73;0;0;0;0;0;0;
4585;09/07/2024 23:59;L51764;L;3028;3111;15500;323;76;0;0;0;0;0;0;
4586;10/07/2024 00:59;L51765;L;3028;3111;15630;322;78;0;0;0;0;0;0;
4587;10/07/2024 01:59;L51766;L;3027;3109;13950;483;80;0;0;0;0;0;0;
4588;10/07/2024 02:59;M19447;M;3028;3110;15070;334;82;0;0;0;0;0;0;Verificar vibração
4589;10/07/2024 03:59;L51768;L;3028;3110;15640;385;85;0;0;0;0;0;0;
4590;10/07/2024 04:59;L51769;L;3028;3111;17210;300;87;0;0;0;0;0;0;
4591;10/07/2024 05:59;L51770;L;3028;3111;14560;361;89;0;0;0;0;0;0;
4592;10/07/2024 06:59;H34005;H;3029;3112;21020;178;91;0;0;0;0;0;0;
4593;10/07/2024 07:59;L51772;L;3029;3111;15550;339;96;0;0;0;0;0;0;
4594;10/07/2024 08:59;L51773;L;3030;3112;14090;419;98;0;0;0;0;0;0;
4595;10/07/2024 09:59;M19454;M;3030;3112;13870;414;100;0;0;0;0;0;0;
4596;10/07/2024 10:59;M19455;M;3030;3112;14600;439;103;0;0;0;0;0;0;
4597;10/07/2024 11:59;L51776;L;3030;3112;13610;476;106;1;0;10;0;0;0;
4598;10/07/2024 12:59;M19457;M;3030;3111;14900;430;108;0;0;0;0;0;0;
4599;10/07/2024 13:59;L51778;L;3031;3112;13990;492;111;0;0;0;0;0;0;
4600;10/07/2024 14:59;L51779;L;3031;3111;14200;558;113;0;0;;0;0;0;
4601;10/07/2024 15:59;L51780;L;3030;3110;13590;442;115;1;0;10;0;0;0;
4602;10/07/2024 16:59;M19461;M;3030;3111;13720;543;117;1;0;10;0;0;0;
4603;10/07/2024 17:59;M19462;M;3030;3110;14090;417;120;0;0;0;0;0;0;
4604;10/07/2024 18:59;H34017;H;3029;3110;14520;583;123;0;0;0;0;0;0;
4605;10/07/2024 19:59;L51784;L;3029;3110;18200;246;128;0;0;0;0;0;0;
4606;10/07/2024 20:59;H34019;H;3029;3110;14690;487;130;0;0;0;0;0;0;
4607;10/07/2024 21:59;L51786;L;3029;3111;15560;453;135;0;0;0;0;0;0;
4608;10/07/2024 22:59;L51787;L;3030;3111;19800;202;137;0;0;0;0;0;0;
4609;10/07/2024 23:59;M19468;M;3030;3112;15190;380;139;0;0;0;0;0;0;
4610;11/07/2024 00:59;L51789;L;3030;3112;14560;440;142;0;0;0;0;0;0;
4611;11/07/2024 01:59;L51790;L;3031;3112;13940;453;144;0;0;0;0;0;0;
4612;11/07/2024 02:59;L51791;L;3030;3113;13650;562;146;1;0;10;0;0;0;
4613;11/07/2024 03:59;L51792;L;3030;3113;21940;165;148;0;0;0;0;0;0;
4614;11/07/2024 04:59;L51793;L;3031;3113;14030;556;150;0;0;0;0;0;0;
4615;11/07/2024 05:59;H34028;H;3030;3112;15030;370;152;0;0;0;0;0;0;
4616;11/07/2024 06:59;L51795;L;3030;3113;17930;293;157;0;0;0;0;0;0;
4617;11/07/2024 07:59;L51796;L;3031;3114;18290;245;159;0;0;0;0;0;0;
4618;11/07/2024 08:59;M19477;M;3031;3114;18310;233;161;0;0;0;0;0;0;Verificar vibração
4619;11/07/2024 09:59;M19478;M;3030;3113;13350;536;164;1;0;10;0;0;0;
4620;11/07/2024 10:59;H34033;H;3031;3113;20560;197;167;0;0;0;0;0;0;
4621;11/07/2024 11:59;L51800;low;3031;3113;13360;526;172;1;0;10;0;0;0;
4622;11/07/2024 12:59;L51801;L;3030;3112;13410;510;174;1;0;10;0;0;0;
4623;11/07/2024 13:59;M19482;M;3030;3111;15260;373;176;0;0;0;0;0;0;
4624;11/07/2024 14:59;L51803;L;3030;3111;15250;407;179;0;0;0;0;0;0;
4625;11/07/2024 15:59;M19484;M;3030;3111;14280;398;181;0;0;0;0;0;0;
4626;11/07/2024 16:59;L51805;L;3030;3112;15110;457;184;0;0;0;0;0;0;
4627;11/07/2024 17:59;L51806;L;3030;3112;16640;298;186;0;0;0;0;0;0;
4628;11/07/2024 18:59;M19487;M;3030;3112;15920;389;188;0;0;0;0;0;0;
4629;11/07/2024 19:59;M19488;M;3030;3111;15970;367;191;0;0;0;0;0;0;
4630;11/07/2024 20:59;L51809;L;3030;3112;17350;261;194;0;0;0;0;0;0;Verificar vibração
4631;11/07/2024 21:59;L51810;L;302,9;3112;17510;238;196;0;0;0;0;0;0;
4632;11/07/2024 22:59;L51811;L;3030;3112;13830;446;198;0;0;0;0;0;0;
4633;11/07/2024 23:59;M19492;M;3029;3112;13300;537;200;1;0;10;0;0;0;
4634;12/07/2024 00:59;L51813;L;3030;3112;13820;505;203;0;0;0;0;0;0;
4635;12/07/2024 01:59;L51814;L;3030;3112;17550;304;205;0;0;0;0;0;0;
4636;12/07/2024 02:59;M19495;M;3030;3112;16140;357;207;0;0;0;0;0;0;
4637;12/07/2024 03:59;L51816;L;3030;3113;14660;430;210;0;0;0;0;0;0;
4638;12/07/2024 04:59;M19497;M;3031;3113;18470;247;212;0;0;0;0;0;0;
4639;12/07/2024 05:59;L51818;L;3031;3113;14740;348;215;0;0;0;0;0;0;
4640;12/07/2024 06:59;L51819;L;3031;3113;16570;318;217;0;0;0;0;0;0;
4641;12/07/2024 07:59;L51820;L;3031;3112;14350;401;219;0;0;0;0;0;0;Verificar vibração
4642;12/07/2024 08:59;H34055;H;3031;3113;14940;427;221;0;0;0;0;0;0;
4643;12/07/2024 09:59;L51822;L;3032;3114;12380;546;226;1;0;10;0;1;0;
4644;12/07/2024 10:59;L51823;L;3032;3114;13240;542;228;1;0;10;0;1;0;
4645;12/07/2024 11:59;L51824;L;3032;3114;15140;412;230;0;0;0;0;0;0;
4646;12/07/2024 12:59;L51825;L;3033;3114;17320;256;232;0;0;0;0;0;0;
4647;12/07/2024 13:59;L51826;L;3033;3114;14970;460;234;1;10;0;0;0;0;
4648;12/07/2024 14:59;L51827;L;3033;3114;19580;215;0;0;0;0;0;0;0;
4649;12/07/2024 15:59;L51828;L;3033;3114;16300;325;2;0;0;0;0;0;0;
4650;12/07/2024 16:59;M19509;M;3033;3114;13950;591;4;0;0;0;0;0;0;
4651;12/07/2024 17:59;L51830;L;3033;3114;16580;305;7;0;0;0;0;0;0;
4652;12/07/2024 18:59;L51831;L;3032;3114;13490;511;9;1;0;10;0;0;0;
4653;12/07/2024 19:59;L51832;L;3031;3112;14520;529;11;0;0;0;0;0;0;
4654;12/07/2024 20:59;M19513;M;3031;3111;15940;355;13;0;0;0;0;0;0;
4655;12/07/2024 21:59;M19514;M;3031;3110;15100;476;16;0;0;0;0;0;0;
4656;12/07/2024 22:59;L51835;L;3031;3111;18540;226;19;0;0;0;0;0;0;
4657;12/07/2024 23:59;L51836;L;3031;3112;16260;323;21;0;0;0;0;0;0;
4658;13/07/2024 00:59;L51837;L;3031;3112;16280;352;23;0;0;0;0;0;0;
4659;13/07/2024 01:59;L51838;L;3031;3112;16790;348;25;0;0;0;0;0;0;
4660;13/07/2024 02:59;M19519;M;3031;3112;14890;445;27;0;0;0;0;0;0;
4661;13/07/2024 03:59;L51840;L;3032;3112;14390;439;30;0;0;0;0;0;0;
4662;13/07/2024 04:59;L51841;L;3033;3113;13500;481;32;1;0;10;0;0;0;
4663;13/07/2024 05:59;H34076;H;3033;3112;16070;317;34;0;0;0;0;0;0;
4664;13/07/2024 06:59;L51843;L;3033;3113;13890;539;39;0;0;0;0;0;0;
4665;13/07/2024 07:59;M19524;M;3033;3113;15660;461;41;0;0;0;0;0;0;
4666;13/07/2024 08:59;M19525;M;3034;3114;13070;540;44;1;0;10;0;0;0;
4667;13/07/2024 09:59;M19526;M;3033;3115;15690;366;47;0;0;0;0;0;0;
4668;13/07/2024 10:59;H34081;H;3033;3114;16510;306;50;0;0;0;0;0;0;
4669;13/07/2024 11:59;H34082;H;3033;3114;16920;279;55;0;0;0;0;0;0;
4670;13/07/2024 12:59;M19529;M;3033;3115;13730;473;60;1;0;10;0;0;0;
4671;13/07/2024 13:59;L51850;low;3032;3114;16100;355;63;0;0;0;0;0;0;Verificar vibração
4672;13/07/2024 14:59;L51851;L;3033;3114;15110;434;65;0;0;0;0;0;0;
4673;13/07/2024 15:59;L51852;L;3033;3115;14120;556;67;0;0;0;0;0;0;
4674;13/07/2024 16:59;L51853;L;3034;3115;15010;362;69;0;0;0;0;0;0;
4675;13/07/2024 17:59;L51854;L;3034;3115;14140;448;71;0;0;0;0;0;0;
4676;13/07/2024 18:59;H34089;H;3035;3115;16290;335;73;0;0;0;0;0;0;
4677;13/07/2024 19:59;L51856;L;3034;3115;18790;;78;0;0;0;0;0;0;
4678;13/07/2024 20:59;H34091;H;3035;3116;14660;470;80;0;0;0;0;0;0;
4679;13/07/2024 21:59;H34092;H;3036;3117;14760;401;85;0;0;0;0;0;0;
4680;13/07/2024 22:59;L51859;L;3036;3118;16950;307;90;0;0;0;0;0;0;
4681;13/07/2024 23:59;L51860;L;3036;3117;14910;398;92;0;0;0;0;0;0;
4682;14/07/2024 00:59;M19541;M;3036;3118;16590;347;94;0;0;0;0;0;0;
4683;14/07/2024 01:59;L51862;L;3036;3118;15670;317;97;0;0;0;0;0;0;
4684;14/07/2024 02:59;L51863;L;3036;3118;17360;329;99;0;0;0;0;0;0;
4685;14/07/2024 03:59;M19544;M;3036;3118;14210;448;101;1;0;0;0;0;0;
4686;14/07/2024 04:59;M19545;M;3036;3118;16270;308;104;0;0;0;0;0;0;
4687;14/07/2024 05:59;M19546;M;3035;3116;15620;342;107;0;0;0;0;0;0;
4688;14/07/2024 06:59;L51867;L;3035;3116;21830;;110;0;0;0;0;0;0;
4689;14/07/2024 07:59;L51868;L;3035;3116;15770;381;112;0;0;0;0;0;0;
4690;14/07/2024 08:59;M19549;M;3034;3115;15600;364;114;0;0;0;0;0;0;
4691;14/07/2024 09:59;M19550;M;3034;3115;14830;430;117;0;0;0;0;0;0;
4692;14/07/2024 10:59;L51871;L;3035;3115;15350;333;120;0;0;0;0;0;0;
4693;14/07/2024 11:59;M19552;M;3034;3114;16060;296;122;0;0;0;0;0;0;
4694;14/07/2024 12:59;M19553;M;3034;3115;18170;247;125;0;0;0;0;0;0;
4695;14/07/2024 13:59;L51874;L;3034;3115;14240;508;128;0;0;0;0;0;0;
4696;14/07/2024 14:59;L51875;L;3033;3116;15140;347;130;0;0;0;0;0;0;
4697;14/07/2024 15:59;L51876;L;3034;3116;14490;417;132;0;0;0;0;0;0;
4698;14/07/2024 16:59;M19557;M;3035;3116;15730;340;134;0;0;0;0;0;0;
4699;14/07/2024 17:59;L51878;L;3034;3116;15640;419;137;0;0;0;0;0;0;
4700;14/07/2024 18:59;L51879;L;3035;3116;14280;462;139;0;0;0;0;0;0;
4701;14/07/2024 19:59;L51880;L;3035;3117;16200;310;141;0;0;0;0;0;0;
4702;14/07/2024 20:59;H34115;H;3035;3117;15840;327;143;0;0;0;0;0;0;
4703;14/07/2024 21:59;L51882;L;3036;3118;12220;668;148;1;0;10;0;0;0;
4704;14/07/2024 22:59;M19563;M;3036;3118;14320;425;150;0;0;0;0;0;0;
4705;14/07/2024 23:59;L51884;L;3037;3119;15610;333;153;0;0;0;0;0;0;
4706;15/07/2024 00:59;L51885;L;3036;3118;16140;332;155;0;0;0;0;0;0;
4707;15/07/2024 01:59;L51886;L;3035;3117;19590;223;157;0;0;0;0;0;0;
4708;15/07/2024 02:59;L51887;L;3035;3118;19440;235;159;0;0;0;0;0;0;
4709;15/07/2024 03:59;L51888;L;3034;3117;17930;258;161;0;0;;0;0;0;
4710;15/07/2024 04:59;M19569;M;3034;3116;14460;500;163;0;0;0;0;0;0;
4711;15/07/2024 05:59;L51890;L;3034;3117;16730;322;166;0;0;0;0;0;0;
4712;15/07/2024 06:59;M19571;M;3034;3117;15150;442;168;0;0;0;0;0;0;
4713;15/07/2024 07:59;L51892;L;3034;3118;15640;359;171;0;0;0;0;0;0;
4714;15/07/2024 08:59;L51893;L;3035;3118;14510;452;173;0;0;0;0;0;0;
